ng_price
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.095
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
6.23
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.91
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.685
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.86
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
5.98
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
6.015
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.53
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.7
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.47
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.45
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.4
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.35
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.26
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.2
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.115
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.08
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.13
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.19
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.28
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.375
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.315
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.155
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.34
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.405
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.345
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.32
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.323
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.51
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.62
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.625
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.5
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.36
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.335
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.195
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.175
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.225
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.445
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.665
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.73
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.84
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.705
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.765
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.83
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.975
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.895
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.725
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.64
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.6
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.485
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.52
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.565
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.61
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.805
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.785
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.77
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
5.81
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.1
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.205
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.16
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.19
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.405
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.42
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.25
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.28
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.435
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.325
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
6.58
